Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
kahal	0	0	0	FALSE
kaiak	0	0	0	FALSE
kaids	0	0	0	FALSE
kaies	0	0	0	FALSE
kaifs	0	0	0	FALSE
kaika	0	0	0	FALSE
kaiks	0	0	0	FALSE
kails	0	0	0	FALSE
kaims	0	0	0	FALSE
kaing	0	0	0	FALSE
kains	0	0	0	FALSE
kakas	0	0	0	FALSE
kakis	0	0	0	FALSE
kalam	212453	0	0	FALSE
kales	26636	0	0	FALSE
kalif	0	0	0	FALSE
kalis	34525	0	0	FALSE
kalpa	32933	0	0	FALSE
kamas	67455	0	0	FALSE
kames	61731	0	0	FALSE
kamik	164880	0	0	FALSE
kamis	0	0	0	FALSE
kamme	0	0	0	FALSE
kanae	0	0	0	FALSE
kanas	16695	0	0	FALSE
kandy	299591	0	0	FALSE
kaneh	0	0	0	FALSE
kanes	28951	0	0	FALSE
kanga	132553	0	0	FALSE
kangs	0	0	0	FALSE
kanji	1018304	0	0	TRUE
kants	0	0	0	FALSE
kanzu	0	0	0	FALSE
kaons	38492	0	0	FALSE
kapas	17130	0	0	FALSE
kaphs	0	0	0	FALSE
kapok	170880	0	0	FALSE
kapow	53849	0	0	FALSE
kappa	2793667	0.445485	0	TRUE
kapus	0	0	0	FALSE
kaput	75678	0.562536	0	TRUE
karas	292764	0	0	FALSE
karat	995377	0.493923	0	TRUE
karks	0	0	0	FALSE
karma	6862407	0.58	0	TRUE
karns	79709	0	0	FALSE
karoo	430707	0	0	FALSE
karos	0	0	0	FALSE
karri	89929	0	0	FALSE
karst	381676	0	0	FALSE
karsy	0	0	0	FALSE
tyres	2510350	0	1	TRUE
karzy	0	0	0	FALSE
kasha	91777	0	0	FALSE
kasme	0	0	0	FALSE
katal	0	0	0	FALSE
katas	29296	0	0	FALSE
katis	0	0	0	FALSE
katti	17130	0	0	FALSE
kaugh	0	0	0	FALSE
kauri	132059	0	0	FALSE
kauru	0	0	0	FALSE
kaury	0	0	0	FALSE
kaval	0	0	0	FALSE
kavas	0	0	0	FALSE
kawas	12909	0	0	FALSE
kawau	21640	0	0	FALSE
kawed	0	0	0	FALSE
kayak	2628993	0.58	0	TRUE
kayle	33741	0	0	FALSE
kayos	0	0	0	FALSE
kazis	0	0	0	FALSE
kazoo	133068	0.557662	0	TRUE
kbars	0	0	0	FALSE
kebab	248067	0.58	0	TRUE
kebar	0	0	0	FALSE
kebob	0	0	0	FALSE
kecks	0	0	0	FALSE
kedge	13079	0	0	FALSE
kedgy	0	0	0	FALSE
keech	55450	0	0	FALSE
keefs	0	0	0	FALSE
keeks	0	0	0	FALSE
keels	78676	0	0	FALSE
keema	0	0	0	FALSE
keeno	0	0	0	FALSE
keens	20989	0	0	FALSE
blows	2556663	0	1	TRUE
keets	0	0	0	FALSE
keeve	0	0	0	FALSE
kefir	58635	0.530743	0	TRUE
kehua	0	0	0	FALSE
keirs	0	0	0	FALSE
kelep	0	0	0	FALSE
kelim	0	0	0	FALSE
kells	251349	0	0	FALSE
kelly	30510238	0	0	TRUE
kelps	0	0	0	FALSE
kelpy	0	0	0	FALSE
kelts	12951	0	0	FALSE
kelty	500637	0	0	FALSE
kembo	0	0	0	FALSE
kembs	0	0	0	FALSE
kemps	183278	0	0	FALSE
kempt	13870	0.499008	0	TRUE
kempy	0	0	0	FALSE
kenaf	46083	0	0	FALSE
kench	0	0	0	FALSE
kendo	334180	0	0	FALSE
kenos	18513	0	0	FALSE
kente	47041	0	0	FALSE
kents	70570	0	0	FALSE
kepis	0	0	0	FALSE
kerbs	66370	0	0	FALSE
kerel	0	0	0	FALSE
kerfs	0	0	0	FALSE
kerky	0	0	0	FALSE
kerma	65768	0	0	FALSE
kerne	35166	0	0	FALSE
kerns	197073	0	0	FALSE
keros	0	0	0	FALSE
kerry	14514771	0	0	TRUE
kerve	0	0	0	FALSE
kesar	22533	0	0	FALSE
kests	0	0	0	FALSE
ketas	0	0	0	FALSE
ketch	163062	0	0	FALSE
ketes	0	0	0	FALSE
ketol	0	0	0	FALSE
kevel	0	0	0	FALSE
kevil	18063	0	0	FALSE
kexes	0	0	0	FALSE
keyed	795167	0.00187746	0	TRUE
keyer	93121	0	0	FALSE
khadi	46957	0	0	FALSE
khafs	0	0	0	FALSE
khaki	1481504	0.58	0	TRUE
khans	38869	0	0	FALSE
khaph	0	0	0	FALSE
khats	0	0	0	FALSE
khaya	17917	0	0	FALSE
khazi	0	0	0	FALSE
kheda	18408	0	0	FALSE
kheth	0	0	0	FALSE
khets	0	0	0	FALSE
khoja	15416	0	0	FALSE
khors	0	0	0	FALSE
khoum	0	0	0	FALSE
khuds	0	0	0	FALSE
kiaat	0	0	0	FALSE
kiack	0	0	0	FALSE
kiang	67078	0	0	FALSE
kibbe	33137	0	0	FALSE
kibbi	0	0	0	FALSE
kibei	0	0	0	FALSE
kibes	0	0	0	FALSE
kibla	0	0	0	FALSE
trays	2586701	0	1	TRUE
kicky	13023	0	0	FALSE
kiddo	136981	0.548421	0	TRUE
kiddy	286716	0	0	FALSE
kidel	0	0	0	FALSE
kidge	0	0	0	FALSE
kiefs	0	0	0	FALSE
kiers	0	0	0	FALSE
kieve	0	0	0	FALSE
kievs	0	0	0	FALSE
kight	44422	0	0	FALSE
kikes	0	0	0	FALSE
kikoi	0	0	0	FALSE
kiley	380275	0	0	FALSE
kilim	241699	0	0	FALSE
slips	2587498	0	1	TRUE
kilns	381759	0	0	FALSE
kilos	355739	0	0	FALSE
kilps	0	0	0	FALSE
kilts	380643	0	0	FALSE
kilty	27252	0	0	FALSE
kimbo	95544	0	0	FALSE
kinas	16886	0	0	FALSE
kinda	5660928	0.58	0	TRUE
gears	2626927	0	1	TRUE
kindy	42624	0	0	FALSE
kines	46172	0	0	FALSE
grips	2629556	0	1	TRUE
kinin	22149	0	0	FALSE
kinks	824164	0	0	FALSE
kinky	3254161	0.58	0	TRUE
kinos	0	0	0	FALSE
kiore	0	0	0	FALSE
kiosk	1808146	0.58	0	TRUE
kipes	0	0	0	FALSE
kippa	37691	0	0	FALSE
kipps	25278	0	0	FALSE
kirby	2813914	0	0	TRUE
kirks	58558	0	0	FALSE
kirns	0	0	0	FALSE
kirri	0	0	0	FALSE
kisan	39762	0	0	FALSE
kissy	111416	0.507534	0	TRUE
kists	0	0	0	FALSE
kited	0	0	0	FALSE
kiter	0	0	0	FALSE
fills	2630389	0	1	TRUE
kithe	0	0	0	FALSE
kiths	0	0	0	FALSE
kitty	6414935	0.577529	0	TRUE
kitul	0	0	0	FALSE
kivas	0	0	0	FALSE
kiwis	315840	0	0	FALSE
klang	309031	0	0	FALSE
klaps	0	0	0	FALSE
klett	71569	0	0	FALSE
klick	268102	0	0	FALSE
klieg	0	0	0	FALSE
kliks	0	0	0	FALSE
klong	134105	0	0	FALSE
kloof	108906	0	0	FALSE
kluge	130258	0	0	FALSE
klutz	195206	0.547905	0	TRUE
knack	616898	0.58	0	TRUE
knags	0	0	0	FALSE
knaps	0	0	0	FALSE
knarl	0	0	0	FALSE
knars	0	0	0	FALSE
knaur	0	0	0	FALSE
knave	149542	0.516417	0	TRUE
knawe	0	0	0	FALSE
knead	235592	0.58	0	TRUE
kneed	71162	0.00187746	0	TRUE
kneel	417602	0.58	0	TRUE
beers	2633610	0	1	TRUE
knell	193672	0.58	0	TRUE
knelt	429464	0.58	0	TRUE
knife	11297715	0.58	0	TRUE
knish	24159	0.548922	0	TRUE
weeds	2634421	0	1	TRUE
knive	58824	0	0	FALSE
rests	2645136	0	1	TRUE
knock	5196013	0.58	0	TRUE
knoll	965905	0.58	0	TRUE
knops	13345	0	0	FALSE
knosp	0	0	0	FALSE
mains	2652029	0	1	TRUE
knout	0	0	0	FALSE
knowe	122164	0	0	FALSE
known	86395556	0.58	0	TRUE
scams	2662588	0	1	TRUE
knubs	0	0	0	FALSE
knurl	0	0	0	FALSE
knurr	0	0	0	FALSE
knurs	0	0	0	FALSE
knuts	18383	0	0	FALSE
koala	922217	0.58	0	TRUE
koans	42253	0	0	FALSE
koaps	0	0	0	FALSE
koban	0	0	0	FALSE
kobos	0	0	0	FALSE
koels	0	0	0	FALSE
koffs	0	0	0	FALSE
kofta	0	0	0	FALSE
kogal	94140	0	0	FALSE
kohas	0	0	0	FALSE
kohen	92682	0	0	FALSE
kohls	118773	0	0	FALSE
koine	39394	0	0	FALSE
kojis	0	0	0	FALSE
kokam	0	0	0	FALSE
kokas	0	0	0	FALSE
koker	0	0	0	FALSE
kokra	0	0	0	FALSE
kokum	0	0	0	FALSE
kolas	0	0	0	FALSE
kolos	15748	0	0	FALSE
kombu	20988	0	0	FALSE
konbu	0	0	0	FALSE
kondo	335378	0	0	FALSE
konks	0	0	0	FALSE
kooks	261188	0	0	FALSE
kooky	153380	0.58	0	TRUE
koori	63946	0	0	FALSE
kopek	31953	0	0	FALSE
kophs	0	0	0	FALSE
kopje	22229	0	0	FALSE
koppa	0	0	0	FALSE
korai	0	0	0	FALSE
koran	923696	0.00187746	0	TRUE
koras	0	0	0	FALSE
korat	47485	0	0	FALSE
kores	29119	0	0	FALSE
korma	41365	0	0	FALSE
koros	0	0	0	FALSE
korun	0	0	0	FALSE
korus	0	0	0	FALSE
koses	0	0	0	FALSE
kotch	15817	0	0	FALSE
kotos	0	0	0	FALSE
kotow	0	0	0	FALSE
koura	0	0	0	FALSE
kraal	50172	0	0	FALSE
krabs	23057	0	0	FALSE
kraft	2076875	0	0	TRUE
krais	0	0	0	FALSE
krait	14590	0	0	FALSE
krang	20220	0	0	FALSE
krans	0	0	0	FALSE
kranz	109736	0	0	FALSE
kraut	254150	0	0	FALSE
krays	26042	0	0	FALSE
kreep	0	0	0	FALSE
kreng	0	0	0	FALSE
krewe	87636	0	0	FALSE
krill	208654	0.560099	0	TRUE
krona	1585436	0	0	TRUE
krone	1350253	0	0	TRUE
kroon	687367	0	0	FALSE
krubi	0	0	0	FALSE
krunk	36332	0	0	FALSE
ksars	0	0	0	FALSE
kubie	0	0	0	FALSE
kudos	1589906	0.58	0	TRUE
kudus	0	0	0	FALSE
kudzu	288577	0.56548	0	TRUE
kufis	0	0	0	FALSE
kugel	95845	0.562046	0	TRUE
kuias	0	0	0	FALSE
kukri	16200	0	0	FALSE
kukus	0	0	0	FALSE
kulak	34328	0	0	FALSE
kulan	0	0	0	FALSE
kulas	17499	0	0	FALSE
kulfi	0	0	0	FALSE
kumis	0	0	0	FALSE
kumys	0	0	0	FALSE
kuris	0	0	0	FALSE
kurre	0	0	0	FALSE
kurta	165096	0	0	FALSE
kurus	0	0	0	FALSE
kusso	0	0	0	FALSE
kutas	0	0	0	FALSE
kutch	67973	0	0	FALSE
kutis	0	0	0	FALSE
kutus	0	0	0	FALSE
kuzus	0	0	0	FALSE
kvass	0	0	0	FALSE
kvell	0	0.476487	0	TRUE
kwela	0	0	0	FALSE
kyack	0	0	0	FALSE
kyaks	0	0	0	FALSE
kyang	0	0	0	FALSE
kyars	0	0	0	FALSE
kyats	28202	0	0	FALSE
kybos	0	0	0	FALSE
kydst	0	0	0	FALSE
kyles	72507	0	0	FALSE
kylie	2415779	0	0	TRUE
kylin	16091	0	0	FALSE
kylix	313497	0	0	FALSE
kyloe	0	0	0	FALSE
kynde	0	0	0	FALSE
kynds	0	0	0	FALSE
kypes	0	0	0	FALSE
kyrie	120056	0	0	FALSE
kytes	0	0	0	FALSE
kythe	62427	0	0	FALSE
laari	0	0	0	FALSE
labda	0	0	0	FALSE
label	41359857	0.58	0	TRUE
labia	753273	0	0	FALSE
labis	0	0	0	FALSE
labor	37866418	0.58	0	TRUE
labra	0	0	0	FALSE
laced	790357	0.00187746	0	TRUE
lacer	33587	0	0	FALSE
chats	2666432	0	1	TRUE
lacet	0	0	0	FALSE
lacey	1539328	0.488138	0	TRUE
lasts	2678667	0	1	TRUE
laddy	16174	0	0	FALSE
laded	34603	0	0	FALSE
laden	5964620	0.58	0	TRUE
lader	101679	0	0	FALSE
lades	15236	0	0	FALSE
ladle	372653	0.58	0	TRUE
laers	0	0	0	FALSE
laevo	0	0	0	FALSE
lagan	112375	0	0	FALSE
lager	1050146	0.576322	0	TRUE
lahal	0	0	0	FALSE
lahar	33707	0	0	FALSE
laich	0	0	0	FALSE
laics	0	0	0	FALSE
laids	0	0	0	FALSE
laigh	0	0	0	FALSE
laika	190917	0	0	FALSE
laiks	0	0	0	FALSE
laird	896267	0	0	FALSE
lairs	72338	0	0	FALSE
lairy	0	0	0	FALSE
laith	38732	0	0	FALSE
laity	368163	0.573611	0	TRUE
laked	0	0	0	FALSE
laker	192269	0	0	FALSE
geeks	2710575	0	1	TRUE
lakhs	339793	0	0	FALSE
lakin	187040	0	0	FALSE
laksa	32438	0	0	FALSE
laldy	0	0	0	FALSE
lalls	0	0	0	FALSE
lamas	235575	0	0	FALSE
pains	2717960	0	1	TRUE
lamby	0	0	0	FALSE
lamed	45011	0.00187746	0	TRUE
lamer	148317	0.473783	0	TRUE
lames	23839	0	0	FALSE
lamia	80971	0	0	FALSE
lammy	53504	0	0	FALSE
sings	2723225	0	1	TRUE
lanai	789800	0	0	FALSE
lanas	254590	0	0	FALSE
lance	5509634	0.58	0	TRUE
lanch	0	0	0	FALSE
lande	142236	0	0	FALSE
cafes	2730706	0	1	TRUE
warns	2775722	0	1	TRUE
lanks	0	0	0	FALSE
lanky	146488	0.58	0	TRUE
lants	0	0	0	FALSE
lapel	1119712	0.58	0	TRUE
lapin	162426	0	0	FALSE
lapis	605210	0	0	FALSE
lapje	0	0	0	FALSE
lapse	1459542	0.58	0	TRUE
larch	267733	0.547641	0	TRUE
lards	0	0	0	FALSE
lardy	36712	0	0	FALSE
laree	27813	0	0	FALSE
lares	66326	0	0	FALSE
large	165863763	0.58	0	TRUE
largo	1814464	0	0	TRUE
laris	20952	0	0	FALSE
larks	123985	0	0	FALSE
larky	0	0	0	FALSE
larns	0	0	0	FALSE
larnt	0	0	0	FALSE
larum	0	0	0	FALSE
larva	462298	0.557234	0	TRUE
lased	0	0	0	FALSE
laser	34080740	0.58	0	TRUE
lases	0	0	0	FALSE
lassi	65534	0	0	FALSE
lasso	573529	0.58	0	TRUE
lassu	0	0	0	FALSE
lassy	0	0	0	FALSE
wraps	2781569	0	1	TRUE
latah	96233	0	0	FALSE
latch	1777882	0.58	0	TRUE
lated	467007	0	0	FALSE
laten	64096	0	0	FALSE
later	84857974	0.58	0	TRUE
latex	10502825	0.58	0	TRUE
lathe	1073261	0.564475	0	TRUE
lathi	23242	0	0	FALSE
laths	19745	0	0	FALSE
lathy	0	0	0	FALSE
latke	22512	0.550792	0	TRUE
latte	783412	0.58	0	TRUE
latus	47517	0	0	FALSE
lauan	0	0	0	FALSE
lauch	51683	0	0	FALSE
lauds	186539	0	0	FALSE
laufs	0	0	0	FALSE
laugh	9822471	0.58	0	TRUE
laund	0	0	0	FALSE
laura	13801282	0	0	TRUE
laval	857420	0	0	FALSE
lavas	97676	0	0	FALSE
laved	0	0.00187746	0	TRUE
laver	229347	0	0	FALSE
laves	0	0	0	FALSE
lavra	24436	0	0	FALSE
lavvy	0	0	0	FALSE
lawed	0	0	0	FALSE
lawer	62934	0	0	FALSE
lawin	0	0	0	FALSE
lawks	0	0	0	FALSE
jumps	2793122	0	1	TRUE
lawny	0	0	0	FALSE
laxed	0	0	0	FALSE
laxer	24047	0	0	FALSE
laxes	0	0	0	FALSE
laxly	0	0	0	FALSE
layed	241694	0	0	FALSE
layer	26912270	0.58	0	TRUE
layin	68357	0	0	FALSE
layup	1695143	0.58	0	TRUE
lazar	321985	0	0	FALSE
lazed	13999	0.00187746	0	TRUE
lazes	0	0	0	FALSE
lazos	0	0	0	FALSE
lazzi	0	0	0	FALSE
lazzo	0	0	0	FALSE
leach	1516929	0.572458	0	TRUE
knots	2796342	0	1	TRUE
leady	0	0	0	FALSE
jacks	2818856	0	1	TRUE
leafy	704018	0.58	0	TRUE
lungs	2828099	0	1	TRUE
leaky	650957	0.58	0	TRUE
leams	0	0	0	FALSE
flaws	2856172	0	1	TRUE
leant	101406	0.435807	0	TRUE
leany	0	0	0	FALSE
visas	2876354	0	1	TRUE
leapt	411241	0.58	0	TRUE
leare	0	0	0	FALSE
learn	179428286	0.58	0	TRUE
lears	14370	0	0	FALSE
leary	675295	0	0	FALSE
lease	17180592	0.58	0	TRUE
leash	1310125	0.58	0	TRUE
least	111229798	0.58	0	TRUE
leats	0	0	0	FALSE
leave	70957750	0.58	0	TRUE
leavy	47254	0	0	FALSE
leaze	0	0	0	FALSE
leben	431631	0	0	FALSE
leccy	0	0	0	FALSE
ledes	0	0	0	FALSE
ledge	1157598	0.58	0	TRUE
ledgy	0	0	0	FALSE
ledum	23585	0	0	FALSE
leear	0	0	0	FALSE
leech	698609	0.558213	0	TRUE
leeks	249429	0	0	FALSE
leeps	0	0	0	FALSE
leers	22432	0	0	FALSE
leery	168700	0.58	0	TRUE
leese	53057	0	0	FALSE
leets	25931	0	0	FALSE
leeze	15190	0	0	FALSE
lefte	0	0	0	FALSE
lefts	68445	0	0	FALSE
lefty	978333	0.58	0	TRUE
legal	142048771	0.58	0	TRUE
leger	509988	0	0	FALSE
leges	65556	0	0	FALSE
legge	434372	0	0	FALSE
leggo	60789	0	0	FALSE
leggy	182670	0.57654	0	TRUE
legit	658762	0.58	0	TRUE
lehrs	0	0	0	FALSE
lehua	22750	0	0	FALSE
leirs	0	0	0	FALSE
leish	0	0	0	FALSE
leman	147542	0	0	FALSE
lemed	0	0	0	FALSE
lemel	15890	0	0	FALSE
lemes	0	0	0	FALSE
lemma	4623172	0.023537	0	TRUE
lemme	382355	0	0	FALSE
lemon	9066930	0.58	0	TRUE
lemur	287912	0.551654	0	TRUE
mates	2878121	0	1	TRUE
lenes	22995	0	0	FALSE
lengs	0	0	0	FALSE
lenis	0	0	0	FALSE
lenos	0	0	0	FALSE
lense	416227	0	0	FALSE
lenti	17547	0	0	FALSE
lento	77400	0	0	FALSE
leone	6393163	0	0	TRUE
leper	200592	0.563722	0	TRUE
lepid	0	0	0	FALSE
lepra	0	0	0	FALSE
lepta	13460	0	0	FALSE
lered	0	0	0	FALSE
leres	0	0	0	FALSE
lerps	0	0	0	FALSE
lesbo	2606338	0	0	TRUE
leses	0	0	0	FALSE
lests	0	0	0	FALSE
letch	23741	0	0	FALSE
lethe	52069	0	0	FALSE
letup	0	0.566796	0	TRUE
leuch	0	0	0	FALSE
leuco	0	0	0	FALSE
leuds	0	0	0	FALSE
leugh	0	0	0	FALSE
levas	0	0	0	FALSE
levee	766160	0.58	0	TRUE
level	202563642	0.58	0	TRUE
lever	3566558	0.58	0	TRUE
leves	0	0	0	FALSE
levin	2202321	0	0	TRUE
ponds	2882178	0	1	TRUE
lewis	22640158	0	0	TRUE
lexes	0	0	0	FALSE
lexis	1052387	0.0286311	0	TRUE
lezes	0	0	0	FALSE
lezza	0	0	0	FALSE
lezzy	13020	0	0	FALSE
liana	193039	0	0	FALSE
liane	155704	0	0	FALSE
liang	854892	0	0	FALSE
liard	43929	0	0	FALSE
mikes	2933878	0	1	TRUE
liart	0	0	0	FALSE
libel	866830	0.58	0	TRUE
liber	402617	0	0	FALSE
libra	1165757	0	0	TRUE
libri	498310	0	0	FALSE
lichi	0	0	0	FALSE
licht	406129	0	0	FALSE
licit	63456	0.536918	0	TRUE
hurts	2956264	0	1	TRUE
lidar	408629	0	0	FALSE
lidos	0	0	0	FALSE
liefs	0	0	0	FALSE
liege	598284	0.483816	0	TRUE
crews	2986282	0	1	TRUE
liers	26434	0	0	FALSE
lieus	0	0	0	FALSE
lieve	98611	0	0	FALSE
lifer	124674	0.57654	0	TRUE
lifes	458659	0	0	FALSE
clues	2988321	0	1	TRUE
ligan	0	0	0	FALSE
liger	114950	0	0	FALSE
ligge	0	0	0	FALSE
light	126699632	0.58	0	TRUE
ligne	1303464	0	0	TRUE
liked	11282738	0.00187746	0	TRUE
liken	132264	0.58	0	TRUE
liker	29652	0	0	FALSE
props	3032812	0	1	TRUE
likin	22718	0	0	FALSE
lilac	1738684	0.579519	0	TRUE
lills	0	0	0	FALSE
lilos	0	0	0	FALSE
lilts	0	0	0	FALSE
liman	77563	0	0	FALSE
limas	39567	0	0	FALSE
limax	0	0	0	FALSE
limba	245623	0	0	FALSE
limbi	0	0	0	FALSE
limbo	847468	0.58	0	TRUE
beams	3032813	0	1	TRUE
limby	0	0	0	FALSE
limed	41243	0	0	FALSE
limen	0	0	0	FALSE
limes	254454	0	0	FALSE
limey	115046	0	0	FALSE
limit	38290292	0.58	0	TRUE
limma	18356	0	0	FALSE
limns	0	0	0	FALSE
urges	3054809	0	1	TRUE
limpa	0	0	0	FALSE
limps	51039	0	0	FALSE
linac	331196	0	0	FALSE
linch	44144	0	0	FALSE
linds	50651	0	0	FALSE
lindy	680830	0	0	FALSE
lined	5802278	0.00187746	0	TRUE
linen	4960413	0.58	0	TRUE
liner	4486145	0.58	0	TRUE
fucks	3058134	0	1	TRUE
liney	0	0	0	FALSE
linga	46335	0	0	FALSE
lingo	1055245	0.58	0	TRUE
lings	63925	0	0	FALSE
lingy	0	0	0	FALSE
linin	15768	0	0	FALSE
pines	3062800	0	1	TRUE
linky	142416	0	0	FALSE
linns	0	0	0	FALSE
linny	16703	0	0	FALSE
linos	0	0	0	FALSE
lints	0	0	0	FALSE
linty	0	0	0	FALSE
linum	41894	0	0	FALSE
linux	90854231	0	0	TRUE
bites	3086130	0	1	TRUE
lipas	0	0	0	FALSE
lipes	0	0	0	FALSE
lipid	2662396	0.559622	0	TRUE
lipin	0	0	0	FALSE
lipos	0	0	0	FALSE
lippy	49972	0.499008	0	TRUE
liras	166076	0	0	FALSE
lirks	0	0	0	FALSE
lirot	0	0	0	FALSE
lisks	0	0	0	FALSE
lisle	643841	0	0	FALSE
lisps	0	0	0	FALSE
irons	3116159	0	1	TRUE
litai	0	0	0	FALSE
litas	438897	0	0	FALSE
lited	0	0	0	FALSE
liter	2768775	0.572312	0	TRUE
lites	366325	0	0	FALSE
lithe	135670	0.58	0	TRUE
litho	423435	0	0	FALSE
liths	0	0	0	FALSE
litre	2195204	0.296265	0	TRUE
lived	18050710	0.00187746	0	TRUE
liven	214914	0.574373	0	TRUE
liver	12139363	0.58	0	TRUE
hawks	3117529	0	1	TRUE
livid	270785	0.58	0	TRUE
livor	0	0	0	FALSE
livre	660631	0	0	FALSE
llama	1033922	0.58	0	TRUE
llano	317161	0	0	FALSE
loach	166557	0	0	FALSE
palms	3127466	0	1	TRUE
loafs	0	0	0	FALSE
loams	57939	0	0	FALSE
loamy	138014	0.559743	0	TRUE
norms	3135997	0	1	TRUE
loast	0	0	0	FALSE
loath	151677	0.58	0	TRUE
loave	0	0	0	FALSE
lobar	45124	0	0	FALSE
lobby	6887477	0.58	0	TRUE
lobed	139319	0.00187746	0	TRUE
lobes	491048	0	0	FALSE
lobos	652655	0	0	FALSE
lobus	0	0	0	FALSE
local	270742935	0.58	0	TRUE
loche	16196	0	0	FALSE
lochs	91499	0	0	FALSE
locie	0	0	0	FALSE
locis	0	0	0	FALSE
cites	3151464	0	1	TRUE
locos	265108	0	0	FALSE
locum	273698	0	0	FALSE
locus	3009222	0.58	0	TRUE
loden	74049	0	0	FALSE
lodes	17287	0	0	FALSE
lodge	21541130	0.58	0	TRUE
loess	156409	0.461338	0	TRUE
ruins	3159891	0	1	TRUE
lofty	1018661	0.58	0	TRUE
logan	5539308	0	0	TRUE
loges	19568	0	0	FALSE
loggy	0	0	0	FALSE
logia	23477	0	0	FALSE
logic	23989892	0.58	0	TRUE
logie	103098	0	0	FALSE
login	144200144	0.575776	0	TRUE
logoi	20238	0	0	FALSE
logon	2891286	0.440817	0	TRUE
fools	3167945	0	1	TRUE
lohan	3352800	0	0	TRUE
loids	0	0	0	FALSE
loins	308897	0	0	FALSE
loipe	0	0	0	FALSE
loirs	0	0	0	FALSE
lokes	0	0	0	FALSE
lolls	0	0	0	FALSE
lolly	259984	0.386817	0	TRUE
lolog	0	0	0	FALSE
lomas	297206	0	0	FALSE
lomed	0	0	0	FALSE
lomes	0	0	0	FALSE
loner	260915	0.58	0	TRUE
longa	151573	0	0	FALSE
longe	87659	0	0	FALSE
studs	3215366	0	1	TRUE
looby	32818	0	0	FALSE
looed	0	0	0	FALSE
looey	0	0	0	FALSE
loofa	0	0	0	FALSE
loofs	0	0	0	FALSE
looie	0	0	0	FALSE
maths	3231878	0	1	TRUE
looky	61599	0	0	FALSE
fines	3270544	0	1	TRUE
loons	218446	0	0	FALSE
loony	320048	0.57859	0	TRUE
poses	3280246	0	1	TRUE
loopy	263368	0.58	0	TRUE
loord	0	0	0	FALSE
loose	12556710	0.58	0	TRUE
loots	47910	0	0	FALSE
loped	22120	0.00187746	0	TRUE
loper	85037	0	0	FALSE
lopes	425806	0	0	FALSE
loppy	0	0	0	FALSE
loral	154870	0	0	FALSE
loran	223906	0	0	FALSE
lacks	3296569	0	1	TRUE
lordy	88710	0.449842	0	TRUE
lorel	15251	0	0	FALSE
lores	41944	0	0	FALSE
loric	0	0	0	FALSE
loris	299596	0.467914	0	TRUE
lorry	549887	0.517376	0	TRUE
losed	0	0	0	FALSE
losel	0	0	0	FALSE
losen	0	0	0	FALSE
loser	2529180	0.58	0	TRUE
desks	3315227	0	1	TRUE
lossy	402399	0	0	FALSE
lotah	0	0	0	FALSE
lotas	0	0	0	FALSE
lotes	0	0	0	FALSE
lotic	18432	0	0	FALSE
lotos	89016	0	0	FALSE
lotsa	246642	0	0	FALSE
lotta	613607	0	0	FALSE
lotte	255085	0	0	FALSE
lotto	3112797	0.545081	0	TRUE
lotus	9759485	0.58	0	TRUE
loued	0	0	0	FALSE
lough	389229	0	0	FALSE
louie	1252710	0	0	TRUE
louis	38259201	0	0	TRUE
louma	0	0	0	FALSE
lound	0	0	0	FALSE
louns	0	0	0	FALSE
loupe	168244	0.531888	0	TRUE
loups	29642	0	0	FALSE
loure	0	0	0	FALSE
lours	0	0	0	FALSE
loury	21894	0	0	FALSE
louse	178544	0.550792	0	TRUE
lousy	1095083	0.58	0	TRUE
louts	35918	0	0	FALSE
lovat	42761	0	0	FALSE
loved	19719299	0.00187746	0	TRUE
lover	9234545	0.58	0	TRUE
toons	3318074	0	1	TRUE
lovey	122861	0	0	FALSE
lovie	83464	0	0	FALSE
lowan	18303	0	0	FALSE
lowed	171464	0	0	FALSE
lower	72606927	0.58	0	TRUE
stems	3336905	0	1	TRUE
lowly	543486	0.58	0	TRUE
lownd	0	0	0	FALSE
lowne	0	0	0	FALSE
lowns	0	0	0	FALSE
lowps	0	0	0	FALSE
lowry	1271991	0	0	TRUE
lowse	0	0	0	FALSE
lowts	0	0	0	FALSE
loxed	0	0	0	FALSE
loxes	0	0	0	FALSE
loyal	4498834	0.58	0	TRUE
lozen	0	0	0	FALSE
luach	0	0	0	FALSE
luaus	41227	0	0	FALSE
lubed	75886	0.00187746	0	TRUE
hacks	3348166	0	1	TRUE
lubra	0	0	0	FALSE
luces	51728	0	0	FALSE
lucid	1105349	0.58	0	TRUE
lucks	38688	0	0	FALSE
lucky	14053901	0.58	0	TRUE
lucre	88448	0.567303	0	TRUE
ludes	26797	0	0	FALSE
ludic	27306	0	0	FALSE
ludos	0	0	0	FALSE
luffa	20564	0	0	FALSE
luffs	0	0	0	FALSE
luged	0	0	0	FALSE
luger	226711	0.542121	0	TRUE
luges	0	0	0	FALSE
lulls	58479	0	0	FALSE
lulus	0	0	0	FALSE
lumas	0	0	0	FALSE
lumbi	0	0	0	FALSE
lumen	710305	0.418286	0	TRUE
lumme	0	0	0	FALSE
lummy	0	0	0	FALSE
sinks	3399604	0	1	TRUE
lumpy	296904	0.58	0	TRUE
lunar	3611744	0.58	0	TRUE
lunas	153893	0	0	FALSE
