Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
studs	3215366	0	1	TRUE
looby	32818	0	0	FALSE
maths	3231878	0	1	TRUE
looky	61599	0	0	FALSE
fines	3270544	0	1	TRUE
loons	218446	0	0	FALSE
loony	320048	0.57859	0	TRUE
poses	3280246	0	1	TRUE
loopy	263368	0.58	0	TRUE
loose	12556710	0.58	0	TRUE
loots	47910	0	0	FALSE
loped	22120	0.00187746	0	TRUE
loper	85037	0	0	FALSE
lopes	425806	0	0	FALSE
loral	154870	0	0	FALSE
loran	223906	0	0	FALSE
lacks	3296569	0	1	TRUE
lordy	88710	0.449842	0	TRUE
lorel	15251	0	0	FALSE
lores	41944	0	0	FALSE
loris	299596	0.467914	0	TRUE
lorry	549887	0.517376	0	TRUE
loser	2529180	0.58	0	TRUE
desks	3315227	0	1	TRUE
lossy	402399	0	0	FALSE
lotic	18432	0	0	FALSE
lotos	89016	0	0	FALSE
lotsa	246642	0	0	FALSE
lotta	613607	0	0	FALSE
lotte	255085	0	0	FALSE
lotto	3112797	0.545081	0	TRUE
lotus	9759485	0.58	0	TRUE
lough	389229	0	0	FALSE
louie	1252710	0	0	TRUE
louis	38259201	0	0	TRUE
loupe	168244	0.531888	0	TRUE
loups	29642	0	0	FALSE
loury	21894	0	0	FALSE
louse	178544	0.550792	0	TRUE
lousy	1095083	0.58	0	TRUE
louts	35918	0	0	FALSE
lovat	42761	0	0	FALSE
loved	19719299	0.00187746	0	TRUE
lover	9234545	0.58	0	TRUE
toons	3318074	0	1	TRUE
lovey	122861	0	0	FALSE
lovie	83464	0	0	FALSE
lowan	18303	0	0	FALSE
lowed	171464	0	0	FALSE
lower	72606927	0.58	0	TRUE
stems	3336905	0	1	TRUE
lowly	543486	0.58	0	TRUE
lowry	1271991	0	0	TRUE
loyal	4498834	0.58	0	TRUE
luaus	41227	0	0	FALSE
lubed	75886	0.00187746	0	TRUE
hacks	3348166	0	1	TRUE
luces	51728	0	0	FALSE
lucid	1105349	0.58	0	TRUE
lucks	38688	0	0	FALSE
lucky	14053901	0.58	0	TRUE
lucre	88448	0.567303	0	TRUE
ludes	26797	0	0	FALSE
ludic	27306	0	0	FALSE
luffa	20564	0	0	FALSE
luger	226711	0.542121	0	TRUE
lulls	58479	0	0	FALSE
lumen	710305	0.418286	0	TRUE
sinks	3399604	0	1	TRUE
lumpy	296904	0.58	0	TRUE
lunar	3611744	0.58	0	TRUE
lunas	153893	0	0	FALSE
lunch	20807419	0.58	0	TRUE
lunes	162527	0	0	FALSE
lunge	199129	0.578926	0	TRUE
lungi	19705	0	0	FALSE
ovens	3443150	0	1	TRUE
lupin	538085	0	0	FALSE
lupus	1538621	0.578604	0	TRUE
lurch	204983	0.58	0	TRUE
lured	466613	0.00187746	0	TRUE
isles	3443470	0	1	TRUE
lurex	154129	0	0	FALSE
lurgi	21054	0	0	FALSE
lurid	226354	0.58	0	TRUE
lurks	268163	0	0	FALSE
lurve	60440	0	0	FALSE
luser	41074	0	0	FALSE
lusts	249268	0	0	FALSE
lusty	702157	0.58	0	TRUE
lutea	94001	0	0	FALSE
luted	0	0.00187746	0	TRUE
luter	26368	0	0	FALSE
lutes	103371	0	0	FALSE
lyase	317653	0	0	FALSE
lycee	32303	0	0	FALSE
lycra	1412522	0	0	TRUE
lying	8260845	0.58	0	TRUE
lymph	1781845	0.579255	0	TRUE
lynch	4920597	0	0	TRUE
lynes	44061	0	0	FALSE
lyres	36304	0	0	FALSE
lyric	6970278	0.58	0	TRUE
lysed	103073	0	0	FALSE
lysis	380378	0	0	FALSE
lysol	83842	0	0	FALSE
lyssa	37254	0	0	FALSE
lythe	14340	0	0	FALSE
lytic	173474	0	0	FALSE
macaw	261749	0.555377	0	TRUE
macer	57657	0	0	FALSE
maces	53959	0	0	FALSE
mache	333122	0	0	FALSE
machi	293238	0	0	FALSE
macho	797523	0.58	0	TRUE
macks	99222	0	0	FALSE
macon	2437697	0	0	TRUE
macro	9885853	0.58	0	TRUE
madam	2023575	0.575061	0	TRUE
madge	356968	0	0	FALSE
madly	545418	0.58	0	TRUE
madre	693680	0	0	FALSE
mafia	2666020	0.58	0	TRUE
mafic	115622	0	0	FALSE
mages	349589	0	0	FALSE
maggs	113889	0	0	FALSE
magic	36676771	0.58	0	TRUE
magma	992528	0.567426	0	TRUE
magus	290097	0	0	FALSE
mahoe	18251	0	0	FALSE
bulls	3540837	0	1	TRUE
maiko	66347	0	0	FALSE
maile	246432	0	0	FALSE
maill	12910	0	0	FALSE
carts	3559795	0	1	TRUE
maims	13394	0	0	FALSE
rants	3561826	0	1	TRUE
maire	156974	0	0	FALSE
mairs	24132	0	0	FALSE
maist	12738	0	0	FALSE
maize	2222076	0.575485	0	TRUE
major	122592252	0.58	0	TRUE
makar	59116	0	0	FALSE
maker	16635947	0.58	0	TRUE
forks	3592612	0	1	TRUE
makos	27773	0	0	FALSE
malam	63480	0	0	FALSE
malar	49930	0	0	FALSE
malas	103306	0	0	FALSE
ducks	3618693	0	1	TRUE
malic	131867	0.470929	0	TRUE
malik	1255552	0	0	TRUE
malis	52774	0	0	FALSE
traps	3628684	0	1	TRUE
malts	174495	0	0	FALSE
malty	79102	0.549167	0	TRUE
malus	123958	0	0	FALSE
malva	59405	0	0	FALSE
malwa	24347	0	0	FALSE
deeds	3636121	0	1	TRUE
mamba	173027	0.481494	0	TRUE
mambo	5164902	0.574789	0	TRUE
mamey	0	0	0	FALSE
mamie	298552	0	0	FALSE
mamma	1368416	0.520935	0	TRUE
manas	173858	0	0	FALSE
manat	53190	0	0	FALSE
mandi	367548	0	0	FALSE
maneb	23912	0	0	FALSE
maned	31747	0	0	FALSE
manes	162340	0	0	FALSE
manet	335542	0	0	FALSE
manga	12774174	0.579448	0	TRUE
mange	250483	0.518305	0	TRUE
mango	2171900	0.58	0	TRUE
mangy	55682	0.560783	0	TRUE
mania	3688699	0.58	0	TRUE
manic	1448525	0.58	0	TRUE
manis	83317	0	0	FALSE
manky	19299	0	0	FALSE
manly	1260481	0.58	0	TRUE
manna	465463	0.5683	0	TRUE
manor	7084688	0.58	0	TRUE
manos	334298	0	0	FALSE
manse	120966	0.569354	0	TRUE
manta	550732	0	0	FALSE
manto	70350	0	0	FALSE
manus	195513	0	0	FALSE
mapau	18606	0	0	FALSE
maple	9704551	0.58	0	TRUE
marae	163277	0	0	FALSE
marah	135233	0	0	FALSE
maras	38116	0	0	FALSE
march	158281269	0.58	0	TRUE
marcs	50472	0	0	FALSE
mardy	59107	0	0	FALSE
bolts	3682849	0	1	TRUE
marge	876008	0	0	FALSE
maria	14347893	0	0	TRUE
marid	29048	0	0	FALSE
marka	93624	0	0	FALSE
kicks	3792491	0	1	TRUE
marle	36938	0	0	FALSE
marls	17292	0	0	FALSE
marly	134004	0	0	FALSE
maron	135149	0	0	FALSE
marra	173885	0	0	FALSE
marri	41719	0	0	FALSE
marry	4388137	0.58	0	TRUE
marse	20005	0	0	FALSE
marsh	5073104	0.58	0	TRUE
marts	265406	0	0	FALSE
marvy	53009	0	0	FALSE
maser	177541	0	0	FALSE
pulls	3846669	0	1	TRUE
mason	9461838	0.58	0	TRUE
massa	745334	0	0	FALSE
masse	515818	0.58	0	TRUE
massy	112352	0	0	FALSE
masts	417163	0	0	FALSE
matai	39476	0	0	FALSE
match	53532481	0.58	0	TRUE
mated	497140	0.00187746	0	TRUE
mater	1493901	0	0	TRUE
tents	3850460	0	1	TRUE
matey	104596	0.488138	0	TRUE
scans	3877627	0	1	TRUE
matin	208467	0	0	FALSE
matte	2909215	0.58	0	TRUE
matts	229482	0	0	FALSE
matza	32856	0	0	FALSE
matzo	69250	0.58	0	TRUE
mauls	44665	0	0	FALSE
maund	31677	0	0	FALSE
mauri	130018	0	0	FALSE
mauve	589931	0.577377	0	TRUE
mauzy	21286	0	0	FALSE
maven	1754819	0.58	0	TRUE
mavin	18985	0	0	FALSE
mavis	466837	0	0	FALSE
maxed	199945	0.00187746	0	TRUE
maxes	28685	0	0	FALSE
maxim	3820484	0.58	0	TRUE
maxis	365513	0	0	FALSE
mayan	1278824	0	0	TRUE
mayas	61458	0	0	FALSE
maybe	51895609	0.58	0	TRUE
mayor	15030847	0.58	0	TRUE
mazer	100444	0	0	FALSE
mazes	325527	0	0	FALSE
mazey	13687	0	0	FALSE
mbira	46043	0	0	FALSE
meads	168366	0	0	FALSE
loses	3942953	0	1	TRUE
mealy	116752	0.565406	0	TRUE
meane	18812	0	0	FALSE
nudes	3964133	0	1	TRUE
meant	17832930	0.58	0	TRUE
meany	135676	0	0	FALSE
mease	52987	0	0	FALSE
meath	773366	0	0	FALSE
bombs	3999701	0	1	TRUE
meaty	395095	0.58	0	TRUE
mecca	1298392	0.58	0	TRUE
mechs	208732	0	0	FALSE
medal	7747036	0.58	0	TRUE
media	216432510	0.58	0	TRUE
medic	1122716	0.58	0	TRUE
medii	21995	0	0	FALSE
meers	46469	0	0	FALSE
peaks	4011396	0	1	TRUE
meins	35867	0	0	FALSE
mekka	31541	0	0	FALSE
melas	64255	0	0	FALSE
melba	308005	0	0	FALSE
melds	76245	0	0	FALSE
melee	1034523	0.58	0	TRUE
melik	18462	0	0	FALSE
melon	1355214	0.58	0	TRUE
hooks	4023408	0	1	TRUE
melty	32620	0.536461	0	TRUE
worms	4027528	0	1	TRUE
poles	4074284	0	1	TRUE
mends	68803	0	0	FALSE
menes	78158	0	0	FALSE
menge	142639	0	0	FALSE
mengs	19131	0	0	FALSE
mensa	345320	0	0	FALSE
mense	34682	0	0	FALSE
menta	42660	0	0	FALSE
mento	55926	0	0	FALSE
fairs	4091127	0	1	TRUE
meows	36149	0	0	FALSE
merch	553953	0.570386	0	TRUE
mercs	66806	0	0	FALSE
mercy	6831149	0.58	0	TRUE
merde	86351	0	0	FALSE
merel	29286	0	0	FALSE
meres	45920	0	0	FALSE
merge	5961585	0.58	0	TRUE
meris	54643	0	0	FALSE
merit	6450895	0.58	0	TRUE
merks	12973	0	0	FALSE
merle	999346	0	0	FALSE
merry	6367037	0.58	0	TRUE
mesas	159214	0	0	FALSE
meses	145293	0	0	FALSE
meshy	0	0.0164291	0	TRUE
mesic	131840	0	0	FALSE
meson	431998	0	0	FALSE
messy	2833021	0.58	0	TRUE
mesto	108317	0	0	FALSE
metal	56181783	0.58	0	TRUE
meted	124510	0.00187746	0	TRUE
meter	22874915	0.58	0	TRUE
metes	68419	0	0	FALSE
metho	64415	0	0	FALSE
meths	23887	0	0	FALSE
metic	22884	0	0	FALSE
metis	355814	0	0	FALSE
metre	2350745	0.391231	0	TRUE
metro	18738665	0.58	0	TRUE
meuse	126347	0	0	FALSE
mewed	0	0.00187746	0	TRUE
mezze	25398	0	0	FALSE
mezzo	483806	0.574764	0	TRUE
miaow	38898	0	0	FALSE
micas	39750	0	0	FALSE
miche	51922	0	0	FALSE
micht	27736	0	0	FALSE
micks	30660	0	0	FALSE
micky	336259	0	0	FALSE
micra	243254	0	0	FALSE
micro	22219932	0.58	0	TRUE
middy	29344	0	0	FALSE
midge	308737	0.50207	0	TRUE
midis	344574	0	0	FALSE
midst	3381410	0.58	0	TRUE
miffy	90645	0	0	FALSE
mifty	12858	0	0	FALSE
miggs	14593	0	0	FALSE
might	123196001	0.58	0	TRUE
miked	49541	0.00187746	0	TRUE
coats	4107452	0	1	TRUE
mikva	14682	0	0	FALSE
milch	80059	0	0	FALSE
miler	211732	0.554528	0	TRUE
rises	4124482	0	1	TRUE
decks	4131188	0	1	TRUE
milia	47922	0	0	FALSE
milko	36029	0	0	FALSE
milks	158281	0	0	FALSE
milky	1515925	0.58	0	TRUE
mille	714163	0	0	FALSE
bowls	4193933	0	1	TRUE
milos	307933	0	0	FALSE
milty	28755	0	0	FALSE
mimed	20111	0.00187746	0	TRUE
mimeo	233985	0	0	FALSE
mimer	59583	0	0	FALSE
mimes	83183	0	0	FALSE
mimic	1187154	0.58	0	TRUE
mimsy	33001	0	0	FALSE
minar	102246	0	0	FALSE
minas	455535	0	0	FALSE
mince	328039	0.58	0	TRUE
diets	4207940	0	1	TRUE
mined	1025833	0.00187746	0	TRUE
miner	2264812	0.58	0	TRUE
poets	4248574	0	1	TRUE
minge	48616	0	0	FALSE
mings	16874	0	0	FALSE
minim	165667	0.0202959	0	TRUE
knees	4250743	0	1	TRUE
minke	123023	0	0	FALSE
minks	60142	0	0	FALSE
minny	26097	0	0	FALSE
minor	29782623	0.58	0	TRUE
minos	280507	0	0	FALSE
myths	4253827	0	1	TRUE
minty	218953	0.58	0	TRUE
minus	7025364	0.58	0	TRUE
mired	276967	0.00187746	0	TRUE
mires	58144	0	0	FALSE
mirex	56648	0	0	FALSE
mirin	32938	0.56164	0	TRUE
miros	96098	0	0	FALSE
mirth	381439	0.574789	0	TRUE
mirza	425445	0	0	FALSE
misch	30396	0	0	FALSE
miser	222219	0.551012	0	TRUE
mises	563099	0	0	FALSE
missa	231828	0	0	FALSE
missy	1925451	0.418286	0	TRUE
mists	452867	0	0	FALSE
misty	2651773	0.58	0	TRUE
mitch	2464162	0	0	TRUE
miter	450148	0.552672	0	TRUE
mites	798205	0	0	FALSE
mitis	36570	0	0	FALSE
mitre	714477	0	0	FALSE
mitts	606942	0	0	FALSE
mixed	25395056	0.00187746	0	TRUE
mixer	5558245	0.58	0	TRUE
mixes	3552046	0	0	TRUE
mixte	44992	0	0	FALSE
mixup	64397	0.528285	0	TRUE
mizen	18393	0	0	FALSE
mizzy	26918	0	0	FALSE
moans	449401	0	0	FALSE
moats	149042	0	0	FALSE
mobie	24095	0	0	FALSE
moble	81403	0	0	FALSE
mocha	933522	0.573816	0	TRUE
mochi	87210	0.561431	0	TRUE
mocks	216156	0	0	FALSE
modal	1718570	0.579624	0	TRUE
model	161205740	0.58	0	TRUE
modem	15984492	0.58	0	TRUE
moder	133957	0	0	FALSE
debts	4259542	0	1	TRUE
modus	592874	0.58	0	TRUE
moers	43027	0	0	FALSE
mofos	113875	0	0	FALSE
moggy	35330	0	0	FALSE
mogul	753098	0.58	0	TRUE
mohel	32836	0	0	FALSE
moira	555353	0	0	FALSE
moire	110581	0	0	FALSE
moist	2140516	0.58	0	TRUE
mokes	29259	0	0	FALSE
molal	0	0	0	FALSE
molar	650262	0.58	0	TRUE
molas	36986	0	0	FALSE
plugs	4333394	0	1	TRUE
moldy	208515	0.57987	0	TRUE
malls	4362513	0	1	TRUE
molla	42202	0	0	FALSE
molls	15283	0	0	FALSE
molly	4328076	0.51543	0	TRUE
molto	492050	0	0	FALSE
molts	20806	0	0	FALSE
momma	1609120	0.558078	0	TRUE
mommy	3025970	0.58	0	TRUE
momus	58407	0	0	FALSE
monad	238651	0	0	FALSE
monas	34061	0	0	FALSE
monde	1721758	0	0	TRUE
mondo	1664921	0	0	TRUE
money	190205072	0.58	0	TRUE
mongo	194449	0	0	FALSE
monic	85571	0	0	FALSE
monie	54001	0	0	FALSE
rails	4364886	0	1	TRUE
monos	123186	0	0	FALSE
monte	6411384	0	0	TRUE
month	123027963	0.58	0	TRUE
monty	2730888	0	0	TRUE
mooch	77236	0.531888	0	TRUE
atoms	4375988	0	1	TRUE
moody	3776452	0.58	0	TRUE
mooed	0	0.00187746	0	TRUE
mooks	37312	0	0	FALSE
moola	34775	0	0	FALSE
moong	25492	0	0	FALSE
wills	4376548	0	1	TRUE
moony	68559	0.556335	0	TRUE
sands	4428127	0	1	TRUE
moose	3581329	0.58	0	TRUE
moots	95227	0	0	FALSE
moped	501534	0.58	0	TRUE
moper	0	0.376903	0	TRUE
mopey	18894	0.56955	0	TRUE
morae	19411	0	0	FALSE
moral	13643598	0.58	0	TRUE
moras	31610	0	0	FALSE
morat	21130	0	0	FALSE
moray	775524	0.532983	0	TRUE
morel	418685	0.558213	0	TRUE
mores	295725	0	0	FALSE
moria	171320	0	0	FALSE
morne	89583	0	0	FALSE
moron	1017416	0.578053	0	TRUE
morph	759670	0.58	0	TRUE
morra	38381	0	0	FALSE
morro	441702	0	0	FALSE
morse	2382036	0	0	TRUE
morts	78882	0	0	FALSE
moses	5615802	0	0	TRUE
mosey	65040	0.546827	0	TRUE
mosso	78236	0	0	FALSE
mossy	470059	0.58	0	TRUE
moste	22739	0	0	FALSE
moted	18579	0	0	FALSE
motel	9170238	0.58	0	TRUE
moten	45477	0	0	FALSE
motes	120668	0	0	FALSE
motet	83259	0	0	FALSE
lifts	4479565	0	1	TRUE
motif	2961524	0.58	0	TRUE
motor	40615655	0.58	0	TRUE
motte	371048	0	0	FALSE
motto	1894147	0.58	0	TRUE
motts	21248	0	0	FALSE
motty	18153	0	0	FALSE
motus	42057	0	0	FALSE
mould	1479845	0.507534	0	TRUE
moult	75151	0.0114109	0	TRUE
mound	2259654	0.58	0	TRUE
mount	36648260	0.58	0	TRUE
mourn	779010	0.58	0	TRUE
mouse	33667003	0.58	0	TRUE
mousy	46820	0.570297	0	TRUE
mouth	22880351	0.58	0	TRUE
moved	35713495	0.00187746	0	TRUE
mover	2309084	0.58	0	TRUE
masks	4548281	0	1	TRUE
movie	158421100	0.58	0	TRUE
mowed	250292	0.00187746	0	TRUE
mower	1579636	0.58	0	TRUE
moxie	401036	0.579267	0	TRUE
moyle	166237	0	0	FALSE
mozes	25161	0	0	FALSE
mucho	846045	0	0	FALSE
mucic	65598	0	0	FALSE
mucin	124414	0	0	FALSE
mucks	29822	0	0	FALSE
mucky	111308	0.558612	0	TRUE
mucor	22105	0	0	FALSE
mucus	600467	0.58	0	TRUE
muddy	1860188	0.58	0	TRUE
mudge	202164	0	0	FALSE
mudra	70259	0	0	FALSE
muffs	223133	0	0	FALSE
mufti	204002	0	0	FALSE
muggs	81479	0	0	FALSE
muggy	82131	0.58	0	TRUE
muhly	53624	0	0	FALSE
mulch	833160	0.579566	0	TRUE
downs	4578206	0	1	TRUE
muley	18053	0	0	FALSE
mulga	66736	0	0	FALSE
mulla	69657	0	0	FALSE
mulls	225977	0	0	FALSE
mummy	1878933	0.578277	0	TRUE
mumps	517472	0	0	FALSE
munch	699127	0.58	0	TRUE
munge	50488	0	0	FALSE
mungo	194356	0	0	FALSE
munis	46585	0	0	FALSE
muons	199181	0	0	FALSE
mural	1367338	0.58	0	TRUE
mures	73135	0	0	FALSE
murex	65820	0	0	FALSE
murky	532036	0.58	0	TRUE
murra	21261	0	0	FALSE
murre	43380	0	0	FALSE
murri	18396	0	0	FALSE
murry	209712	0	0	FALSE
murti	39866	0	0	FALSE
musca	34480	0	0	FALSE
mused	227635	0.00187746	0	TRUE
muser	15833	0	0	FALSE
halls	4607236	0	1	TRUE
musha	34893	0	0	FALSE
mushy	275321	0.58	0	TRUE
music	414028837	0.58	0	TRUE
musks	47139	0	0	FALSE
musky	177529	0.573214	0	TRUE
musos	49228	0	0	FALSE
musse	18113	0	0	FALSE
mussy	14809	0	0	FALSE
musts	66009	0	0	FALSE
musty	237343	0.58	0	TRUE
mutch	106606	0	0	FALSE
muted	693571	0.00187746	0	TRUE
mutes	153707	0	0	FALSE
mutha	223687	0	0	FALSE
mutis	13447	0	0	FALSE
mutts	123475	0	0	FALSE
muxes	13155	0	0	FALSE
muzak	161682	0	0	FALSE
muzzy	93181	0	0	FALSE
myall	66310	0	0	FALSE
mylar	698551	0	0	FALSE
mynah	25824	0	0	FALSE
myoma	22529	0	0	FALSE
myrrh	294893	0.541399	0	TRUE
mysid	13917	0	0	FALSE
edits	4631228	0	1	TRUE
nabis	17936	0	0	FALSE
nabla	37393	0	0	FALSE
nabob	28856	0.449842	0	TRUE
nacho	392622	0.549167	0	TRUE
nacre	65713	0	0	FALSE
nadas	14261	0	0	FALSE
nadir	353146	0.58	0	TRUE
naeve	18025	0	0	FALSE
nagas	53165	0	0	FALSE
naggy	0	0.0306611	0	TRUE
nahal	35681	0	0	FALSE
naiad	58003	0	0	FALSE
fuels	4657731	0	1	TRUE
naira	342118	0	0	FALSE
nairu	48069	0	0	FALSE
naive	1848489	0.58	0	TRUE
naked	43110969	0.58	0	TRUE
nakfa	26467	0	0	FALSE
nalla	13771	0	0	FALSE
named	34099544	0.00187746	0	TRUE
namer	103097	0	0	FALSE
doses	4717242	0	1	TRUE
nanas	51563	0	0	FALSE
nance	705947	0	0	FALSE
nancy	13381057	0	0	TRUE
nandu	22865	0	0	FALSE
nanna	115892	0	0	FALSE
nanny	3025474	0.58	0	TRUE
nanos	203719	0	0	FALSE
naped	49859	0	0	FALSE
nappa	374107	0	0	FALSE
nappe	43295	0	0	FALSE
nappy	606925	0.531888	0	TRUE
naras	17161	0	0	FALSE
narco	207216	0	0	FALSE
nares	54047	0	0	FALSE
naric	28120	0	0	FALSE
narre	70750	0	0	FALSE
nasal	2536094	0.58	0	TRUE
nashi	30001	0	0	FALSE
nasty	7434847	0.58	0	TRUE
natal	3010028	0.551012	0	TRUE
natch	89014	0	0	FALSE
nates	122231	0	0	FALSE
natty	215845	0.577291	0	TRUE
naval	8091649	0.58	0	TRUE
navel	1503077	0.58	0	TRUE
naves	72133	0	0	FALSE
navvy	18939	0	0	FALSE
nawab	60939	0	0	FALSE
nazir	88294	0	0	FALSE
bells	4743841	0	1	TRUE
nduja	0	0	0	FALSE
neals	42505	0	0	FALSE
cares	4757269	0	1	TRUE
neath	571177	0	0	FALSE
nebel	91828	0	0	FALSE
hunks	4776866	0	1	TRUE
neddy	32471	0	0	FALSE
soils	4789565	0	1	TRUE
needy	1636137	0.58	0	TRUE
neeps	20099	0	0	FALSE
neese	53674	0	0	FALSE
negro	2489080	0	0	TRUE
negus	97779	0	0	FALSE
neigh	211412	0.476487	0	TRUE
nelis	19894	0	0	FALSE
nelly	4686900	0	0	TRUE
neons	116180	0	0	FALSE
neral	15869	0	0	FALSE
backs	4797208	0	1	TRUE
nerdy	431324	0.58	0	TRUE
nerka	22040	0	0	FALSE
nerve	6567418	0.58	0	TRUE
nervy	35793	0.578991	0	TRUE
tends	4861901	0	1	TRUE
netop	107980	0	0	FALSE
netty	28089	0	0	FALSE
never	149556758	0.58	0	TRUE
neves	151558	0	0	FALSE
nevus	95946	0	0	FALSE
newbs	68637	0	0	FALSE
newed	13599	0	0	FALSE
newel	84386	0	0	FALSE
newer	7122879	0.58	0	TRUE
newly	21102330	0.58	0	TRUE
newsy	64185	0.564556	0	TRUE
newts	89263	0	0	FALSE
nexus	2728391	0.58	0	TRUE
ngaio	43660	0	0	FALSE
ngati	102994	0	0	FALSE
ngoma	18454	0	0	FALSE
nicad	287230	0	0	FALSE
nicer	1239249	0.58	0	TRUE
niche	3999108	0.58	0	TRUE
nicht	2762565	0	0	TRUE
lords	4862111	0	1	TRUE
nicol	454397	0	0	FALSE
nidal	72762	0	0	FALSE
nidus	28010	0	0	FALSE
niece	1151039	0.58	0	TRUE
nieve	108751	0	0	FALSE
nifty	1981740	0.58	0	TRUE
niger	5388602	0	0	TRUE
night	130531484	0.58	0	TRUE
nihil	146679	0	0	FALSE
nikah	27512	0	0	FALSE
nikau	16356	0	0	FALSE
niner	138699	0	0	FALSE
nines	208082	0	0	FALSE
ninja	4439780	0.573339	0	TRUE
ninny	38726	0.542121	0	TRUE
ninon	16007	0	0	FALSE
ninth	4390562	0.58	0	TRUE
nippy	75292	0.555864	0	TRUE
nisei	41285	0	0	FALSE
nisse	38233	0	0	FALSE
nisus	114722	0	0	FALSE
niter	43607	0	0	FALSE
nites	113148	0	0	FALSE
niton	26617	0	0	FALSE
nitro	2533124	0.507534	0	TRUE
nitty	349781	0	0	FALSE
nival	31420	0	0	FALSE
nixed	79256	0.00187746	0	TRUE
nixes	79192	0	0	FALSE
nixie	59753	0	0	FALSE
nizam	66531	0	0	FALSE
nkosi	41833	0	0	FALSE
noahs	114009	0	0	FALSE
nobby	118253	0	0	FALSE
noble	12604679	0.58	0	TRUE
nobly	118764	0.58	0	TRUE
nocks	24367	0	0	FALSE
nodal	497653	0.464722	0	TRUE
noddy	263991	0	0	FALSE
heels	4907543	0	1	TRUE
noels	34012	0	0	FALSE
noirs	111362	0	0	FALSE
noise	25171520	0.58	0	TRUE
noisy	3722908	0.58	0	TRUE
noles	55380	0	0	FALSE
nomad	1422041	0.58	0	TRUE
nomen	150990	0	0	FALSE
nomes	62827	0	0	FALSE
nomic	374700	0	0	FALSE
nomos	93498	0	0	FALSE
nonce	382363	0	0	FALSE
nones	25207	0	0	FALSE
nonet	37151	0	0	FALSE
nonis	14895	0	0	FALSE
nonny	47498	0	0	FALSE
nonyl	13315	0	0	FALSE
noobs	131979	0	0	FALSE
nooit	59878	0	0	FALSE
nooks	213440	0	0	FALSE
noose	378201	0.58	0	TRUE
nopal	32978	0	0	FALSE
noria	35779	0	0	FALSE
noris	58236	0	0	FALSE
norma	1665222	0	0	TRUE
flats	4911343	0	1	TRUE
north	217809513	0.58	0	TRUE
nosed	611383	0.00187746	0	TRUE
seals	4958012	0	1	TRUE
nosey	132182	0.445485	0	TRUE
notch	3302495	0.58	0	TRUE
noted	29754565	0.00187746	0	TRUE
noter	74828	0	0	FALSE
demos	4984806	0	1	TRUE
notum	32996	0	0	FALSE
turks	4986307	0	1	TRUE
novae	198124	0	0	FALSE
novas	128279	0	0	FALSE
novel	21821189	0.58	0	TRUE
novum	154066	0	0	FALSE
noway	26329	0	0	FALSE
noyau	24399	0	0	FALSE
noyes	397014	0	0	FALSE
nubby	44046	0	0	FALSE
nubia	97553	0	0	FALSE
nuddy	15392	0	0	FALSE
bulbs	5028440	0	1	TRUE
nudge	942601	0.58	0	TRUE
nudie	147669	0	0	FALSE
nuked	136859	0.00187746	0	TRUE
fares	5093799	0	1	TRUE
nulla	263140	0	0	FALSE
nulls	182242	0	0	FALSE
numbs	33408	0	0	FALSE
numen	18324	0	0	FALSE
nurse	16772151	0.58	0	TRUE
nutso	15808	0.51227	0	TRUE
nutty	686428	0.58	0	TRUE
nyala	73950	0	0	FALSE
nylon	10410171	0.58	0	TRUE
nymph	697326	0.58	0	TRUE
nyssa	134732	0	0	FALSE
oaked	20464	0	0	FALSE
oaken	69075	0.528285	0	TRUE
oared	0	0.00187746	0	TRUE
oases	92726	0	0	FALSE
oasis	9270498	0.58	0	TRUE
oaten	192579	0	0	FALSE
oaths	483079	0	0	FALSE
obese	1673406	0.58	0	TRUE
obeys	242408	0	0	FALSE
obits	618473	0	0	FALSE
objet	405664	0	0	FALSE
oboes	88914	0	0	FALSE
occam	268903	0	0	FALSE
occur	24679212	0.58	0	TRUE
ocean	31928741	0.58	0	TRUE
ocher	30934	0.575863	0	TRUE
ochre	293192	0.56423	0	TRUE
ocker	36128	0	0	FALSE
octal	557500	0.0202959	0	TRUE
octan	17041	0	0	FALSE
octet	2280607	0.566989	0	TRUE
octyl	178952	0	0	FALSE
oculi	34351	0	0	FALSE
odder	60826	0.577116	0	TRUE
oddly	1385252	0.58	0	TRUE
odeon	452374	0	0	FALSE
odium	50950	0	0	FALSE
peers	5188853	0	1	TRUE
odour	648137	0	0	FALSE
offal	194416	0.571959	0	TRUE
offed	20595	0.00187746	0	TRUE
offer	126228968	0.58	0	TRUE
often	92551460	0.58	0	TRUE
ofter	17374	0	0	FALSE
ogham	65125	0	0	FALSE
ogled	21111	0.00187746	0	TRUE
ogler	0	0.0339863	0	TRUE
ogres	104863	0	0	FALSE
ohmic	114621	0	0	FALSE
ohone	21043	0	0	FALSE
oiled	776472	0.00187746	0	TRUE
oiler	152495	0.486028	0	TRUE
oints	23880	0	0	FALSE
okapi	59009	0.476487	0	TRUE
okays	98655	0	0	FALSE
olden	318215	0.569403	0	TRUE
older	44222089	0.58	0	TRUE
oldie	200255	0.565028	0	TRUE
oleic	179394	0	0	FALSE
olein	13736	0	0	FALSE
oleum	65755	0	0	FALSE
olive	9298184	0.58	0	TRUE
oller	65001	0	0	FALSE
ollie	855837	0	0	FALSE
